"Date,""heat_index"",""humidity"",""NH3_rate"",""sensorId"",""temperature"",""temperaturext"""
"2025-11-28T02:23:09Z,""26.62627"",""44.2"",""0.000297855"",""node_01"",""26.4"",""21.8125"""
"2025-11-28T02:12:12Z,""26.70729"",""44.4"",""0.00000610765987"",""node_01"",""26.5"",""21.8125"""
"2025-11-28T02:01:47Z,""26.80006"",""44.8"",""0.000052182"",""node_01"",""26.6"",""21.9375"""
"2025-11-28T01:51:08Z,""26.8764"",""44.8"",""0.00000610765987"",""node_01"",""26.7"",""21.875"""
"2025-11-28T01:40:42Z,""27.01799"",""44.5"",""0.00002887"",""node_01"",""26.9"",""21.9375"""
"2025-11-28T01:30:03Z,""27.01272"",""44.4"",""0.00000610765987"",""node_01"",""26.9"",""22"""
"2025-11-28T01:19:23Z,""27.0821"",""44.2"",""0.00000610765987"",""node_01"",""27"",""22.25"""
"2025-11-28T01:08:16Z,""27.16356"",""44.2"",""0.00002887"",""node_01"",""27.1"",""22.3125"""
"2025-11-28T00:57:11Z,""27.24659"",""44.2"",""0.000297855"",""node_01"",""27.2"",""22.4375"""
"2025-11-28T00:46:42Z,""27.32512"",""44.1"",""0.000087206"",""node_01"",""27.3"",""22.625"""
"2025-11-28T00:35:49Z,""27.41736"",""44.2"",""0.000137268"",""node_01"",""27.4"",""22.8125"""
"2025-11-28T00:24:57Z,""27.41107"",""44.1"",""0.000002033830708"",""node_01"",""27.4"",""22.75"""
"2025-11-28T00:14:17Z,""27.49859"",""44.1"",""0.000297855"",""node_01"",""27.5"",""22.9375"""
"2025-11-28T00:02:07Z,""27.5051"",""44.2"",""0.000137268"",""node_01"",""27.5"",""23"""
"2025-11-27T23:51:41Z,""27.67832"",""44.1"",""0.022127274"",""node_01"",""27.7"",""23"""
"2025-11-27T23:41:01Z,""27.77054"",""44.1"",""0"",""node_01"",""27.8"",""23.0625"""
"2025-11-27T23:30:20Z,""27.75622"",""43.9"",""0.00000610765987"",""node_01"",""27.8"",""23.125"""
"2025-11-27T23:19:44Z,""27.83483"",""43.7"",""0.0000004327743006"",""node_01"",""27.9"",""23.0625"""
"2025-11-27T23:08:50Z,""27.89166"",""43.2"",""0.00001435"",""node_01"",""28"",""23.1875"""
"2025-11-27T22:58:09Z,""27.862"",""42.8"",""0.000206102"",""node_01"",""28"",""23.1875"""
"2025-11-27T22:47:55Z,""27.90319"",""42.1"",""0.00000610765987"",""node_01"",""28.1"",""23.1875"""
"2025-11-27T22:37:23Z,""28.04528"",""41.5"",""0.000087206"",""node_01"",""28.3"",""23.3125"""
"2025-11-27T22:26:56Z,""28.09326"",""40.9"",""0.000052182"",""node_01"",""28.4"",""23.375"""
"2025-11-27T22:16:18Z,""28.04681"",""40.3"",""0.0000004327743006"",""node_01"",""28.4"",""23.6875"""
"2025-11-27T22:05:53Z,""28.20432"",""39.9"",""0.00001435"",""node_01"",""28.6"",""23.75"""
"2025-11-27T21:55:13Z,""28.1647"",""39.4"",""0.000002033830708"",""node_01"",""28.6"",""23.875"""
"2025-11-27T21:44:46Z,""28.2597"",""39.4"",""0.00001435"",""node_01"",""28.7"",""23.8125"""
"2025-11-27T21:34:06Z,""28.2597"",""39.4"",""0.0000004327743006"",""node_01"",""28.7"",""24.0625"""
"2025-11-27T21:23:40Z,""28.42004"",""39"",""0.00000610765987"",""node_01"",""28.9"",""23.9375"""
"2025-11-27T21:13:13Z,""28.41166"",""38.9"",""0.000052182"",""node_01"",""28.9"",""23.875"""
"2025-11-27T21:02:44Z,""28.49259"",""38.7"",""0.00001435"",""node_01"",""29"",""24"""
